Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,62.630001,63.180000,62.529999,62.820000,45.400681,14894800
2011-01-04,63.130001,63.349998,62.750000,63.349998,45.783714,12346300
2011-01-05,63.410000,63.540001,62.950001,63.310001,45.754814,11837900
2011-01-06,63.430000,63.529999,62.900002,63.209999,45.682549,7606000
2011-01-07,63.200001,63.250000,62.560001,62.599998,45.241684,11084800
2011-01-10,62.290001,62.400002,62.000000,62.160000,44.923691,9775000
2011-01-11,62.220001,62.349998,62.000000,62.270000,45.003185,7372800
2011-01-12,62.450001,62.880001,62.320000,62.500000,45.169422,8312700
2011-01-13,62.560001,62.980000,62.349998,62.910000,45.465714,9489700
2011-01-14,62.950001,62.970001,62.250000,62.549999,45.205544,11274700
2011-01-18,62.220001,62.590000,62.009998,62.099998,44.880322,13944900
2011-01-19,62.049999,62.610001,62.009998,62.560001,45.212772,9596700
2011-01-20,62.730000,63.099998,62.540001,62.860001,45.429592,11518600
2011-01-21,63.250000,63.250000,62.459999,62.660000,45.285042,12932200
2011-01-24,62.560001,62.720001,62.160000,62.220001,44.967056,11373000
2011-01-25,60.889999,61.630001,60.709999,61.080002,44.143162,28056700
2011-01-26,61.180000,61.250000,60.599998,60.599998,43.796253,20262100
2011-01-27,60.639999,61.040001,60.599998,60.680000,43.854088,11219500
2011-01-28,60.910000,61.000000,60.000000,60.009998,43.369865,15298800
2011-01-31,60.160000,60.220001,59.689999,59.770000,43.196404,19056200
2011-02-01,59.700001,60.740002,59.700001,60.630001,43.817940,14780500
2011-02-02,60.459999,60.759998,60.279999,60.619999,43.810719,9994200
2011-02-03,60.660000,60.970001,60.590000,60.799999,43.940792,10078900
2011-02-04,60.939999,60.990002,60.650002,60.840000,43.969715,9725500
2011-02-07,60.880001,60.990002,60.650002,60.869999,43.991390,8217000
2011-02-08,60.939999,60.990002,60.750000,60.939999,44.041977,7867600
2011-02-09,60.930000,60.939999,60.639999,60.880001,43.998627,8541500
2011-02-10,60.639999,61.070000,60.419998,60.930000,44.034744,8627500
2011-02-11,60.740002,61.169998,60.509998,60.700001,43.868534,9630800
2011-02-14,60.689999,60.980000,60.650002,60.700001,43.868534,8130800
2011-02-15,60.599998,60.700001,60.480000,60.619999,43.810719,8572800
2011-02-16,60.610001,60.740002,60.500000,60.520000,43.738449,9426400
2011-02-17,60.369999,60.930000,60.330002,60.790001,43.933578,7133700
2011-02-18,60.889999,61.220001,60.549999,61.110001,44.164845,12393000
2011-02-22,60.680000,60.990002,60.450001,60.650002,43.832397,11050500
2011-02-23,60.759998,61.080002,60.369999,60.389999,43.644489,12100300
2011-02-24,60.470001,60.500000,60.029999,60.250000,43.543316,11766700
2011-02-25,59.919998,59.950001,59.360001,59.639999,43.492260,11863700
2011-02-28,59.930000,61.450001,59.770000,61.439999,44.804901,20031000
2011-03-01,61.250000,61.500000,60.599998,60.700001,44.265270,14035300
2011-03-02,60.500000,60.930000,60.360001,60.810001,44.345490,10264600
2011-03-03,61.119999,61.200001,60.810001,61.049999,44.520504,7802700
2011-03-04,61.290001,61.290001,60.340000,61.060001,44.527786,11432700
2011-03-07,61.090000,61.099998,60.299999,60.400002,44.046494,9584000
2011-03-08,60.480000,60.990002,60.340000,60.709999,44.272556,8881800
2011-03-09,60.740002,61.060001,60.320000,60.400002,44.046494,10082600
2011-03-10,60.139999,60.299999,59.400002,59.610001,43.470375,14852300
2011-03-11,59.240002,59.869999,59.110001,59.689999,43.528717,10426600
2011-03-14,59.490002,59.490002,58.919998,59.130001,43.120354,11775000
2011-03-15,58.790001,58.840000,58.020000,58.480000,42.646347,16016800
2011-03-16,58.570000,58.570000,57.500000,57.660000,42.048363,16995600
2011-03-17,58.209999,58.380001,57.900002,58.130001,42.391094,12456000
2011-03-18,58.560001,58.689999,58.099998,58.570000,42.711975,14371900
2011-03-21,58.669998,59.160000,58.669998,58.830002,42.901577,10692700
2011-03-22,58.799999,59.150002,58.700001,58.790001,42.872414,10151800
2011-03-23,58.720001,58.889999,58.500000,58.720001,42.821342,9899800
2011-03-24,58.980000,59.080002,58.730000,59.029999,43.047424,8655800
2011-03-25,59.009998,59.090000,58.650002,58.980000,43.010960,8077400
2011-03-28,58.980000,59.299999,58.980000,59.240002,43.200569,8382500
2011-03-29,58.980000,59.310001,58.930000,59.220001,43.185989,9280300
2011-03-30,59.340000,59.730000,59.240002,59.380001,43.302654,10736400
2011-03-31,59.209999,59.700001,59.209999,59.250000,43.207859,9680200
2011-04-01,59.630001,59.639999,59.060001,59.490002,43.382881,9908000
2011-04-04,59.500000,60.180000,59.459999,60.150002,43.864178,9415100
2011-04-05,59.750000,59.959999,59.480000,59.799999,43.608955,10557700
2011-04-06,59.700001,59.900002,59.599998,59.660000,43.506836,10011200
2011-04-07,59.720001,59.759998,59.250000,59.480000,43.375580,9232900
2011-04-08,59.730000,59.779999,59.310001,59.459999,43.360992,7853200
2011-04-11,59.540001,60.169998,59.500000,59.860001,43.652706,9845800
2011-04-12,59.660000,60.080002,59.660000,59.939999,43.711048,9208000
2011-04-13,59.660000,59.950001,59.509998,59.599998,43.463093,10509000
2011-04-14,59.549999,60.119999,59.490002,60.020000,43.769386,10436200
2011-04-15,60.240002,60.950001,59.980000,60.560001,44.163170,18608500
2011-04-18,60.450001,61.189999,60.099998,60.459999,44.090240,20034800
2011-04-19,62.000000,62.869999,61.799999,62.689999,45.716469,26083100
2011-04-20,63.209999,64.540001,63.180000,64.389999,46.956188,26732100
2011-04-21,63.810001,64.300003,63.770000,64.070000,46.722828,11688100
2011-04-25,63.650002,64.199997,63.509998,64.110001,46.751995,7226900
2011-04-26,64.070000,65.300003,64.070000,64.949997,47.364555,14500000
2011-04-27,63.450001,65.599998,63.400002,65.570000,47.816692,23777500
2011-04-28,65.389999,65.739998,64.930000,65.379997,47.678127,13091400
2011-04-29,65.589996,65.970001,65.400002,65.720001,47.926098,12100000
2011-05-02,65.919998,66.309998,65.809998,66.209999,48.283417,15456200
2011-05-03,66.110001,66.459999,66.010002,66.260002,48.319878,13105500
2011-05-04,66.000000,66.320000,65.370003,65.669998,47.889606,13408900
2011-05-05,65.449997,65.610001,64.800003,65.010002,47.408329,14925200
2011-05-06,65.250000,65.500000,65.120003,65.269997,47.597908,11904600
2011-05-09,65.110001,65.760002,65.070000,65.629997,47.860455,9003100
